index,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,torque_splitnm,torque_splitrpm,selling_price_grouped,std_price
6963,7160,Renault,2016,3540,60000,South,Florida,New Smyrna Beach,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,5,N,72.0,4386,3540.0,-0.43613592032004433
6964,7161,Hyundai,2018,7860,20000,South,Tennessee,Oak Ridge,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,5,N,114.7,4000,7860.0,0.006378932493249207
6965,7162,Hyundai,2007,780,70000,South,Florida,New Smyrna Beach,Petrol,Individual,Manual,Third_Owner,15.0,1086,66.6,5,N,140.0,3200,780.0,-0.7188537429507597
6966,7163,Tata,2017,14400,150000,South,Florida,New Smyrna Beach,Diesel,Individual,Manual,First_Owner,17.6,2179,153.86,7,N,400.0,2125,14400.0,0.6762972513355964
6967,7164,Tata,2017,15012,35000,South,Tennessee,Nashville,Diesel,Individual,Manual,First_Owner,17.6,2179,153.86,7,N,400.0,2125,15012.0,0.7389868554841462
6968,7165,Tata,2010,2400,60000,South,Tennessee,Oak Ridge,Diesel,Individual,Manual,First_Owner,23.03,1396,69.0,5,N,140.0,2400,2400.0,-0.5529106731457746
6969,7166,Hyundai,2016,9000,40000,South,Tennessee,Nashville,Diesel,Individual,Manual,First_Owner,21.19,1396,88.73,5,N,219.66,2125,9000.0,0.12315368531897944
6970,7167,Maruti,2018,4800,60000,South,Tennessee,Nashville,CNG,Individual,Manual,First_Owner,26.6,998,58.16,5,N,77.0,3500,4800.0,-0.30706908824950035
6971,7168,Honda,2017,5700,57000,South,Tennessee,Oak Ridge,Petrol,Individual,Manual,First_Owner,17.8,1198,86.7,5,N,109.0,4500,5700.0,-0.21487849391339756
6972,7169,Tata,2012,1320,120000,South,Florida,Hialeah,Diesel,Individual,Manual,Second_Owner,17.8,1405,70.0,5,N,140.0,2500,1320.0,-0.6635393863490979
6973,7170,Renault,2017,4200,30000,South,Florida,Hollywood,Petrol,Individual,Manual,First_Owner,23.01,999,67.0,5,N,91.0,4250,4200.0,-0.3685294844735689
6974,7171,Maruti,2016,5400,175000,South,Florida,Hialeah,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,5,N,190.0,2000,5400.0,-0.2456086920254318
6975,7172,Tata,2010,1800,90000,West,California,Manteca,Diesel,Individual,Manual,First_Owner,17.0,1405,70.0,5,N,140.0,2500,1800.0,-0.6143710693698431
6976,7173,Tata,2009,960,110000,West,California,Manteca,Diesel,Individual,Manual,Second_Owner,17.2,1396,53.5,5,N,140.0,2500,960.0,-0.7004156240835391
6977,7174,Hyundai,2015,5160,35000,Central,Texas,Mineral Wells,Petrol,Individual,Manual,Second_Owner,18.6,1197,81.83,5,N,114.7,4000,5160.0,-0.27019285051505926
6978,7175,Toyota,2017,17400,81000,West,California,Manteca,Diesel,Individual,Manual,First_Owner,13.68,2393,147.8,7,N,343.0,2100,17400.0,0.983599232455939
6979,7176,Chevrolet,2011,4320,100000,West,California,Manteca,Diesel,Individual,Manual,First_Owner,18.3,1991,147.9,5,N,327.0,2600,4320.0,-0.3562374052287552
6980,7177,Tata,2017,17340,60000,West,California,Manteca,Diesel,Individual,Automatic,First_Owner,17.6,2179,153.86,7,N,400.0,2125,17340.0,0.9774531928335322
6981,7178,Honda,2016,8040,60000,Central,Texas,Mineral Wells,Diesel,Individual,Manual,First_Owner,26.0,1498,98.6,5,N,200.0,1750,8040.0,0.024817051360469772
6982,7179,Mercedes,2016,24000,70000,Central,Texas,Mineral Wells,Petrol,Individual,Automatic,First_Owner,13.7,1991,183.0,5,N,300.0,1300,24000.0,1.6596635909206932
6983,7181,Honda,2015,5280,50000,East,Vermont,South Burlington,Diesel,Individual,Manual,First_Owner,25.8,1498,98.6,5,N,200.0,1750,5280.0,-0.2579007712702455
6984,7182,Hyundai,2012,3059,90000,Central,Texas,Mineral Wells,Diesel,Individual,Manual,First_Owner,23.0,1396,90.0,5,N,140.0,2250,3059.0,-0.4854066712930059
6985,7183,Datsun,2018,6360,65000,East,Maine,Gorham,Petrol,Individual,Manual,First_Owner,19.02,1198,67.05,7,N,104.0,4000,6360.0,-0.14727205806692215
6986,7184,Mahindra,2016,10680,40000,East,New Jersey,Toms River,Diesel,Individual,Manual,Second_Owner,16.0,1997,140.0,7,N,320.0,2200,10680.0,0.2952427947463714
6987,7185,Volkswagen,2013,3360,80000,East,Vermont,Colchester,Diesel,Individual,Manual,Second_Owner,22.07,1199,73.9,5,N,180.0,2000,3360.0,-0.45457403918726486
6988,7186,Maruti,2017,8700,35000,West,California,Manteca,Petrol,Individual,Automatic,First_Owner,21.21,1197,81.8,5,N,113.0,4200,8700.0,0.09242348720694517
6989,7187,Mahindra,2016,8400,30000,Central,Texas,Mineral Wells,Diesel,Individual,Manual,First_Owner,18.49,1493,100.0,7,N,240.0,2200,8400.0,0.0616932890949109
6990,7188,Maruti,2007,1080,70000,West,Arizona,Surprise,Petrol,Individual,Manual,First_Owner,18.2,998,67.1,5,N,90.0,3500,1080.0,-0.6881235448387254
6991,7189,Hyundai,2015,3444,100000,West,Arizona,Surprise,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,5,N,99.04,4500,3444.0,-0.4459695837158953
6992,7190,Hyundai,2018,16560,55000,West,Arizona,Surprise,Petrol,Individual,Automatic,First_Owner,14.8,1591,121.3,5,N,151.0,4850,16560.0,0.8975546777422431
6993,7191,Toyota,2013,9000,80000,West,Arizona,Sun City,Diesel,Individual,Manual,Second_Owner,12.99,2494,100.6,7,N,200.0,2400,9000.0,0.12315368531897944
6994,7192,Hyundai,2016,7800,40000,West,Arizona,Sun City,Petrol,Individual,Manual,First_Owner,17.43,1396,105.5,5,N,135.3,5000,7800.0,0.00023289287084235245
6995,7193,Maruti,2013,2880,108916,West,Arizona,Sierra Vista,Petrol,Individual,Manual,Second_Owner,20.51,998,67.04,5,N,90.0,3500,2880.0,-0.5037423561665197
6996,7194,Hyundai,2013,3480,40000,West,Arizona,Sun City,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,5,N,74.5,4000,3480.0,-0.4422819599424512
6997,7195,Hyundai,2014,2759,80000,West,Arizona,Sun City,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,5,N,74.5,4000,2759.0,-0.5161368694050402
6998,7196,Honda,2016,12000,50000,West,Arizona,Sun City,Diesel,Individual,Manual,Second_Owner,26.0,1498,98.6,5,N,200.0,1750,12000.0,0.43045566643932215
6999,7197,Hyundai,2012,2400,90000,West,Arizona,Surprise,Petrol,Individual,Manual,Second_Owner,17.92,1086,62.1,5,N,96.1,3000,2400.0,-0.5529106731457746
7000,7198,Maruti,2004,1080,70000,West,Arizona,Surprise,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796,46.3,5,N,62.0,3000,1080.0,-0.6881235448387254
7001,7199,Hyundai,2012,3960,90000,West,Arizona,Sun City,Diesel,Individual,Manual,First_Owner,23.0,1396,90.0,5,N,140.0,2250,3960.0,-0.39311364296319634
7002,7200,Maruti,2009,2400,70000,Central,Missouri,Hazelwood,Diesel,Individual,Manual,First_Owner,21.1,1248,73.9,5,N,113.0,4500,2400.0,-0.5529106731457746
7003,7201,Mahindra,2018,5040,31000,Central,Missouri,Gladstone,Diesel,Individual,Manual,First_Owner,25.32,1198,77.0,6,N,190.0,2000,5040.0,-0.28248492975987294
7004,7202,Maruti,2009,3120,120000,Central,Missouri,Gladstone,Diesel,Individual,Manual,Second_Owner,19.3,1248,73.9,5,N,190.0,2000,3120.0,-0.4791581976768923
7005,7203,Hyundai,2016,7080,40000,Central,Missouri,Columbia,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,5,N,114.7,4000,7080.0,-0.0735195825980399
7006,7204,Maruti,2015,6540,180000,Central,Missouri,Florissant,Diesel,Individual,Manual,First_Owner,25.2,1248,74.0,5,N,190.0,2000,6540.0,-0.1288339391997016
7007,7205,Maruti,2011,2520,90000,Central,Missouri,Florissant,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,5,N,90.0,3500,2520.0,-0.5406185939009608
7008,7206,Honda,2008,2220,110000,Central,Missouri,Florissant,Petrol,Individual,Manual,Second_Owner,17.7,1497,78.0,5,N,140.0,2700,2220.0,-0.5713487920129952
7009,7207,Maruti,2006,1500,59000,Central,Missouri,Florissant,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,5,N,90.0,3500,1500.0,-0.6451012674818773
7010,7208,Hyundai,2014,3360,60000,Central,Missouri,Florissant,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,5,N,74.5,4000,3360.0,-0.45457403918726486
7011,7210,Maruti,2005,1176,70000,Central,Missouri,Hazelwood,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,5,N,90.0,3500,1176.0,-0.6782898814428744
7012,7211,Tata,2009,1200,190000,Central,Missouri,Gladstone,Diesel,Individual,Manual,First_Owner,17.0,1405,71.0,5,N,135.0,2500,1200.0,-0.6758314655939116
7013,7212,Mahindra,2013,3000,180000,Central,Missouri,Independence,Diesel,Individual,Manual,First_Owner,20.8,1461,64.1,5,N,160.0,2000,3000.0,-0.491450276921706
7014,7213,Toyota,2010,9000,150000,Central,Missouri,Independence,Diesel,Individual,Manual,Second_Owner,11.5,2982,171.0,7,N,343.0,2400,9000.0,0.12315368531897944
7015,7214,Chevrolet,2007,1920,130000,Central,Missouri,Independence,Diesel,Individual,Manual,Second_Owner,16.52,1991,123.7,5,N,305.0,2000,1920.0,-0.6020789901250294
7016,7215,Hyundai,2013,6119,120000,Central,Missouri,Gladstone,Diesel,Individual,Automatic,Second_Owner,22.32,1582,126.3,5,N,259.9,2325,6119.0,-0.17195865055025636
7017,7216,Tata,2009,1140,80000,Central,Missouri,Hazelwood,Diesel,Individual,Manual,Second_Owner,17.88,1396,52.8,5,N,85.0,2500,1140.0,-0.6819775052163185
7018,7217,Hyundai,2014,6300,80000,Central,Missouri,Gladstone,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,5,N,259.8,2325,6300.0,-0.153418097689329
7019,7218,Datsun,2017,3336,20000,Central,Missouri,Gladstone,Petrol,Individual,Manual,First_Owner,22.5,999,67.0,5,N,91.0,4250,3336.0,-0.45703245503622764
7020,7219,Maruti,1997,600,60000,Central,Missouri,Hazelwood,Petrol,Individual,Manual,Second_Owner,16.1,796,37.0,4,N,59.0,2500,600.0,-0.7372918618179802
7021,7220,Volkswagen,2011,3059,120000,Central,Missouri,Hazelwood,Diesel,Individual,Manual,Third_Owner,22.07,1199,73.9,5,N,180.0,2000,3059.0,-0.4854066712930059
7022,7221,Maruti,2019,8100,10000,Central,Missouri,Hazelwood,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,5,N,113.0,4200,8100.0,0.030963090982876626
7023,7222,Maruti,2016,7200,147000,Central,Missouri,Independence,Diesel,Individual,Manual,Second_Owner,26.59,1248,74.0,5,N,190.0,2000,7200.0,-0.061227503353226194
7024,7223,Maruti,2018,11400,51000,Central,Missouri,Independence,Diesel,Individual,Manual,First_Owner,25.1,1248,88.5,5,N,200.0,1750,11400.0,0.36899527021525363
7025,7224,Honda,2007,2759,60000,Central,Missouri,Independence,Petrol,Individual,Manual,Third_Owner,17.7,1497,78.0,5,N,140.0,2700,2759.0,-0.5161368694050402
7026,7225,Toyota,2009,7200,220000,South,Alabama,Mobile,Diesel,Individual,Manual,First_Owner,12.8,2494,102.0,8,N,140.0,2400,7200.0,-0.061227503353226194
7027,7226,Maruti,2017,3960,20000,South,Alabama,Montgomery,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,5,N,69.0,3500,3960.0,-0.39311364296319634
7028,7227,Maruti,2017,4200,40000,South,Alabama,Mobile,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,N,90.0,3500,4200.0,-0.3685294844735689
7029,7228,Volkswagen,2016,6720,35000,South,Alabama,Mobile,Petrol,Individual,Manual,First_Owner,16.2,1199,74.0,5,N,110.0,3650,6720.0,-0.11039582033248103
7030,7229,Maruti,2017,5280,30000,South,Alabama,Mobile,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,5,N,90.0,3500,5280.0,-0.2579007712702455
7031,7230,Maruti,2011,2640,90000,South,Florida,Palm Beach Gardens,Petrol,Individual,Manual,Second_Owner,19.0,998,66.1,5,N,90.0,3500,2640.0,-0.5283265146561471
7032,7231,Maruti,2017,9000,110000,South,Florida,Palm Beach Gardens,Diesel,Individual,Manual,Second_Owner,28.4,1248,74.02,5,N,190.0,2000,9000.0,0.12315368531897944
7033,7232,Mahindra,2015,9600,140000,South,Florida,Palm Beach Gardens,Diesel,Individual,Manual,First_Owner,15.1,2179,140.0,7,N,330.0,2200,9600.0,0.18461408154304798
7034,7233,Tata,2007,711,104000,West,California,Palo Alto,Diesel,Individual,Manual,Second_Owner,17.2,1396,53.5,5,N,140.0,2500,711.0,-0.7259216885165275
7035,7234,Maruti,2018,8880,9000,South,Florida,Palm Beach Gardens,Petrol,Individual,Automatic,First_Owner,21.4,1197,83.1,5,N,115.0,4000,8880.0,0.11086160607416573
7036,7235,Maruti,2019,6840,19000,West,California,Palo Alto,Petrol,Individual,Automatic,Second_Owner,20.89,1197,81.8,5,N,113.0,4200,6840.0,-0.09810374108766731
7037,7236,Maruti,2017,5160,20000,West,California,Palo Alto,Petrol,Individual,Automatic,First_Owner,20.51,998,67.0,5,N,90.0,3500,5160.0,-0.27019285051505926
7038,7237,Maruti,2016,9600,70000,South,Tennessee,Jackson,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,5,N,200.0,1750,9600.0,0.18461408154304798
7039,7238,Hyundai,2015,5400,53000,South,Tennessee,Jackson,Diesel,Individual,Manual,First_Owner,24.0,1120,70.0,5,N,160.0,2125,5400.0,-0.2456086920254318
7040,7239,Maruti,2013,5040,105000,South,Tennessee,Hendersonville,Diesel,Individual,Manual,Second_Owner,23.4,1248,74.0,5,N,190.0,2000,5040.0,-0.28248492975987294
7041,7240,Mahindra,2015,9000,16000,South,Tennessee,Jackson,Diesel,Individual,Manual,First_Owner,18.06,2523,63.0,7,N,182.5,1650,9000.0,0.12315368531897944
7042,7241,Maruti,2019,9360,7200,South,Tennessee,Kingsport,Petrol,Individual,Manual,First_Owner,21.1,998,100.5,5,N,150.0,3100,9360.0,0.16002992305342056
7043,7242,Volkswagen,2011,3840,77000,South,Tennessee,Kingsport,Diesel,Individual,Manual,Second_Owner,22.07,1199,73.9,5,N,180.0,2000,3840.0,-0.40540572220801
7044,7243,Mahindra,2017,8280,40000,South,Tennessee,Jackson,Diesel,Individual,Manual,First_Owner,25.32,1198,77.0,6,N,190.0,2000,8280.0,0.04940120985009719
7045,7244,Maruti,2012,4500,70000,South,Tennessee,Johnson City,Diesel,Individual,Manual,Second_Owner,19.3,1248,73.9,5,N,190.0,2000,4500.0,-0.33779928636153467
7046,7245,Ford,2017,7440,50000,South,Tennessee,Johnson City,Petrol,Individual,Manual,First_Owner,18.12,1196,86.8,5,N,112.0,4000,7440.0,-0.03664334486359878
7047,7246,Hyundai,2015,3600,85000,South,Tennessee,Johnson City,LPG,Individual,Manual,First_Owner,13.45,1086,62.1,5,N,96.1,3000,3600.0,-0.42998988069763744
7048,7247,Maruti,2016,4440,58000,Central,Texas,Harlingen,Petrol,Individual,Manual,Second_Owner,15.37,1196,73.0,7,N,101.0,3000,4440.0,-0.3439453259839415
7049,7248,Mahindra,2013,9240,85000,Central,Texas,Harlingen,Diesel,Individual,Manual,First_Owner,16.55,2498,105.0,7,N,247.0,1900,9240.0,0.14773784380860686
7050,7249,Hyundai,2014,6000,65000,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,19.1,1197,81.86,5,N,113.75,4000,6000.0,-0.18414829580136327
7051,7250,Mahindra,2017,5400,120000,Central,Texas,Harker Heights,Diesel,Individual,Manual,First_Owner,25.32,1198,77.0,6,N,190.0,2000,5400.0,-0.2456086920254318
7052,7251,Hyundai,2013,2340,50000,Central,Texas,Harlingen,Petrol,Individual,Manual,Second_Owner,17.92,1086,62.1,5,N,96.1,3000,2340.0,-0.5590567127681814
7053,7252,Maruti,2018,5664,30000,Central,Texas,Harlingen,Petrol,Individual,Automatic,First_Owner,20.51,998,67.0,5,N,90.0,3500,5664.0,-0.21856611768684167
7054,7253,Maruti,2014,3000,58000,Central,Texas,Harlingen,Petrol,Individual,Manual,Second_Owner,23.95,998,67.05,5,N,90.0,3500,3000.0,-0.491450276921706
7055,7254,Chevrolet,2011,1980,70000,Central,Texas,Houston,Diesel,Individual,Manual,Second_Owner,25.44,936,57.6,5,N,150.0,1750,1980.0,-0.5959329505026225
7056,7255,Tata,2018,6300,110000,Central,Texas,Houston,Diesel,Individual,Manual,Second_Owner,20.65,1248,88.7,5,N,190.0,2375,6300.0,-0.153418097689329
7057,7256,Maruti,2003,1740,65000,Central,Texas,Houston,Petrol,Individual,Manual,Third_Owner,18.9,998,67.1,5,N,90.0,3500,1740.0,-0.62051710899225
7058,7257,Tata,2013,3900,100000,Central,Texas,Houston,Diesel,Individual,Manual,First_Owner,22.3,1248,88.8,5,N,200.0,2375,3900.0,-0.3992596825856032
7059,7258,Mahindra,2017,7920,60000,Central,Texas,Houston,Diesel,Individual,Manual,Second_Owner,16.5,1493,70.0,7,N,195.0,1800,7920.0,0.012524972115656062
7060,7259,Ford,2014,3720,90000,Central,Indiana,Hammond,Diesel,Individual,Manual,Second_Owner,19.68,1399,67.0,5,N,160.0,2000,3720.0,-0.41769780145282376
7061,7260,Mahindra,2008,3000,200000,Central,Indiana,Hammond,Diesel,Individual,Manual,First_Owner,13.6,2523,63.0,7,N,180.0,1470,3000.0,-0.491450276921706
7062,7261,Ford,2014,3960,100000,Central,Indiana,Hammond,Diesel,Individual,Manual,Second_Owner,19.68,1399,67.0,5,N,160.0,2000,3960.0,-0.39311364296319634
7063,7262,Ford,2012,3000,80000,Central,Indiana,Greenwood,Diesel,Individual,Manual,Second_Owner,20.0,1399,68.0,5,N,160.0,2000,3000.0,-0.491450276921706
7064,7263,Mahindra,2017,7800,60000,Central,Indiana,Greenwood,Diesel,Individual,Automatic,First_Owner,17.45,1493,100.0,7,N,240.0,2200,7800.0,0.00023289287084235245
7065,7264,Maruti,2016,3660,40000,Central,Indiana,Hammond,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,N,90.0,3500,3660.0,-0.4238438410752306
7066,7265,Maruti,2015,7200,50000,Central,Indiana,Hammond,Diesel,Individual,Manual,First_Owner,26.21,1248,88.5,5,N,200.0,1750,7200.0,-0.061227503353226194
7067,7266,Maruti,2015,3360,110000,East,Ohio,Elyria,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,5,N,90.0,3500,3360.0,-0.45457403918726486
7068,7267,Tata,2011,1836,50000,East,Ohio,Euclid,Diesel,Individual,Manual,Second_Owner,23.57,1396,70.0,5,N,140.0,2400,1836.0,-0.610683445596399
7069,7268,Mahindra,2018,8400,30000,East,Ohio,Elyria,Diesel,Individual,Manual,First_Owner,18.49,1493,100.0,7,N,240.0,2200,8400.0,0.0616932890949109
7070,7269,Renault,2017,3900,40000,East,Ohio,Elyria,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,5,N,72.0,4386,3900.0,-0.3992596825856032
7071,7270,Maruti,2016,3660,40000,East,Ohio,Elyria,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,N,90.0,3500,3660.0,-0.4238438410752306
7072,7271,Maruti,2006,1860,70000,East,Ohio,Euclid,Petrol,Individual,Manual,Second_Owner,16.1,796,37.0,4,N,59.0,2500,1860.0,-0.6082250297474362
7073,7272,Maruti,2012,2820,80000,East,Ohio,Dublin,Petrol,Individual,Manual,Third_Owner,20.92,998,67.1,5,N,90.0,3500,2820.0,-0.5098883957889265
7074,7274,Maruti,2016,6000,15000,East,Ohio,Dublin,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,5,N,113.0,4200,6000.0,-0.18414829580136327
7075,7275,Mahindra,2004,1440,150000,East,Ohio,Elyria,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,7,N,180.0,1470,1440.0,-0.6512473071042842
7076,7277,Skoda,2016,8100,88000,Central,Texas,Mesquite,Diesel,Dealer,Automatic,First_Owner,21.66,1498,103.52,5,N,250.0,2000,8100.0,0.030963090982876626
7077,7278,Toyota,2014,11400,80000,Central,Texas,Mesquite,Diesel,Dealer,Manual,First_Owner,12.99,2494,100.6,7,N,200.0,2400,11400.0,0.36899527021525363
7078,7279,Mahindra,2018,12612,59865,Central,Texas,Mesquite,Diesel,Dealer,Manual,First_Owner,15.1,2179,152.87,7,N,360.0,2275,12612.0,0.49314527058787205
7079,7280,Volkswagen,2016,7092,60000,Central,Texas,Mesquite,Diesel,Dealer,Manual,First_Owner,21.49,1498,108.5,5,N,250.0,2250,7092.0,-0.07229037467355853
7080,7281,Hyundai,2015,7020,72000,Central,Missouri,Saint Peters,Diesel,Dealer,Manual,First_Owner,22.54,1396,88.73,5,N,219.7,2125,7020.0,-0.07966562222044675
7081,7282,Honda,2017,12300,68140,Central,Illinois,Romeoville,Petrol,Dealer,Automatic,First_Owner,18.0,1497,117.6,5,N,145.0,4600,12300.0,0.46118586455135646
7082,7283,Maruti,2014,5400,53190,Central,Illinois,Saint Charles,Diesel,Dealer,Manual,First_Owner,28.4,1248,74.0,5,N,190.0,2000,5400.0,-0.2456086920254318
7083,7284,Hyundai,2014,5819,70100,Central,Illinois,Rockford,Diesel,Dealer,Manual,First_Owner,22.54,1396,88.73,5,N,219.7,2125,5819.0,-0.20268884866229062
7084,7285,Honda,2018,7800,47725,Central,Illinois,Saint Charles,Diesel,Dealer,Manual,First_Owner,27.3,1498,98.6,5,N,200.0,1750,7800.0,0.00023289287084235245
7085,7286,Maruti,2014,5219,70195,Central,Illinois,Romeoville,Diesel,Dealer,Manual,Second_Owner,28.4,1248,74.02,5,N,190.0,2000,5219.0,-0.26414924488635916
7086,7287,Ford,2011,2340,77395,Central,Illinois,Romeoville,Diesel,Dealer,Manual,Second_Owner,20.0,1399,68.0,5,N,160.0,2000,2340.0,-0.5590567127681814
7087,7288,Mahindra,2019,12000,17000,Central,Illinois,Saint Charles,Diesel,Dealer,Manual,First_Owner,17.3,1497,121.0,8,N,300.0,2125,12000.0,0.43045566643932215
7088,7289,Hyundai,2013,7800,64000,Central,Illinois,Rockford,Diesel,Dealer,Automatic,First_Owner,14.62,1498,113.42,5,N,250.0,2125,7800.0,0.00023289287084235245
7089,7290,Chevrolet,2014,2280,74321,Central,Illinois,Rockford,Diesel,Dealer,Manual,First_Owner,25.44,936,56.3,5,N,142.5,1750,2280.0,-0.5652027523905883
7090,7291,Maruti,2013,4919,80235,Central,Illinois,Rockford,Diesel,Dealer,Manual,Second_Owner,28.4,1248,74.02,5,N,190.0,2000,4919.0,-0.2948794429983934
7091,7292,Hyundai,2016,12600,77150,Central,Illinois,Romeoville,Diesel,Dealer,Automatic,First_Owner,17.01,1582,126.2,5,N,259.9,2325,12600.0,0.4919160626633907
7092,7293,Volkswagen,2015,7812,69000,Central,Illinois,Rockford,Diesel,Dealer,Automatic,First_Owner,22.15,1498,108.6,5,N,250.0,2250,7812.0,0.0014621007953237234
7093,7294,Maruti,2015,7800,57000,Central,Illinois,Schaumburg,Diesel,Dealer,Manual,First_Owner,23.65,1248,88.5,5,N,200.0,1750,7800.0,0.00023289287084235245
7094,7295,Skoda,2017,9000,89000,Central,Illinois,Schaumburg,Diesel,Dealer,Manual,First_Owner,21.14,1498,103.6,5,N,250.0,2000,9000.0,0.12315368531897944
7095,7296,Volkswagen,2012,9588,61100,Central,Illinois,Skokie,Diesel,Dealer,Automatic,First_Owner,14.3,1968,140.0,5,N,140.0,2125,9588.0,0.18338487361856662
7096,7297,Skoda,2010,4260,116000,Central,Illinois,Saint Charles,Diesel,Individual,Manual,First_Owner,18.7,1896,66.0,5,N,210.0,1900,4260.0,-0.3623834448511621
7097,7298,Hyundai,2015,7200,80000,Central,Illinois,Saint Charles,Diesel,Individual,Manual,First_Owner,23.9,1582,126.32,5,N,259.8,2325,7200.0,-0.061227503353226194
7098,7299,Maruti,2018,8220,26000,Central,Illinois,Schaumburg,Diesel,Individual,Manual,First_Owner,28.4,1248,74.0,5,N,190.0,2000,8220.0,0.043255170227690334
7099,7300,Maruti,2018,6119,100000,Central,Illinois,Skokie,Diesel,Individual,Manual,First_Owner,28.4,1248,74.0,5,N,190.0,2000,6119.0,-0.17195865055025636
7100,7301,Maruti,2012,1800,82300,Central,Illinois,Saint Charles,CNG,Individual,Manual,Second_Owner,26.83,796,38.4,5,N,62.0,3000,1800.0,-0.6143710693698431
7101,7302,Maruti,2017,7800,82050,Central,Illinois,Rockford,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,5,N,190.0,2000,7800.0,0.00023289287084235245
7102,7304,Mahindra,2012,8100,120000,South,South Carolina,Spartanburg,Diesel,Individual,Manual,Second_Owner,15.1,2179,140.0,7,N,330.0,2200,8100.0,0.030963090982876626
7103,7305,Renault,2018,3828,30000,South,South Carolina,Spartanburg,Petrol,Individual,Automatic,First_Owner,24.04,999,67.0,5,N,91.0,4250,3828.0,-0.4066349301324914
7104,7306,Honda,2019,7680,6000,South,South Carolina,Spartanburg,Petrol,Individual,Manual,First_Owner,19.5,1199,88.76,5,N,110.0,4800,7680.0,-0.012059186373971357
7105,7307,Hyundai,2017,7800,30000,South,South Carolina,Summerville,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,5,N,114.7,4000,7800.0,0.00023289287084235245
7106,7308,Maruti,2015,7800,70000,South,South Carolina,Summerville,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,7,N,200.0,1750,7800.0,0.00023289287084235245
7107,7309,Maruti,2010,1860,70000,South,South Carolina,Summerville,CNG,Individual,Manual,Second_Owner,26.83,796,38.4,5,N,62.0,3000,1860.0,-0.6082250297474362
7108,7310,Maruti,2015,7800,70000,South,South Carolina,Summerville,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,7,N,200.0,1750,7800.0,0.00023289287084235245
7109,7311,Maruti,2008,2100,120000,South,South Carolina,Rock Hill,Diesel,Individual,Manual,First_Owner,17.8,1248,75.0,5,N,190.0,2000,2100.0,-0.5836408712578088
7110,7312,Hyundai,2014,4500,76000,South,South Carolina,Summerville,Diesel,Individual,Manual,Third_Owner,24.0,1120,70.0,5,N,159.8,2125,4500.0,-0.33779928636153467
7111,7313,Hyundai,2014,5160,80000,South,South Carolina,Summerville,Diesel,Individual,Manual,Second_Owner,24.0,1120,70.0,5,N,160.0,2125,5160.0,-0.27019285051505926
7112,7314,Tata,2008,780,110000,South,South Carolina,Rock Hill,Diesel,Individual,Manual,Second_Owner,17.2,1396,53.5,5,N,140.0,2500,780.0,-0.7188537429507597
7113,7315,Hyundai,2009,1800,70000,South,South Carolina,Summerville,Petrol,Individual,Manual,Third_Owner,13.2,1495,94.0,5,N,140.0,3500,1800.0,-0.6143710693698431
7114,7316,Hyundai,2019,7440,13000,South,South Carolina,Spartanburg,Petrol,Individual,Manual,First_Owner,17.19,1197,81.86,5,N,114.73,4000,7440.0,-0.03664334486359878
7115,7317,Ford,2013,3000,60000,South,South Carolina,Spartanburg,Petrol,Individual,Manual,Second_Owner,14.09,1596,99.6,5,N,146.0,3400,3000.0,-0.491450276921706
7116,7318,Maruti,2011,3300,165000,South,South Carolina,Spartanburg,Diesel,Individual,Manual,First_Owner,21.1,1248,73.9,5,N,113.0,4500,3300.0,-0.46072007880967175
7117,7319,Chevrolet,2013,5448,120000,South,South Carolina,Spartanburg,Diesel,Individual,Manual,Second_Owner,13.58,2499,72.4,10,N,171.0,1800,5448.0,-0.24069186032750634
